sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
99 71 03 f16 0 1 2 3 +1 0 +1 1 2 2 00.8811 02.2865 01.5034 1 1 1
99 72 03 v38 0 1 2 1 -1 1 -1 1 2 1 01.0209 00.7855 00.3448 1 1 1
99 73 03 v20 0 1 1 1 -1 1 +1 1 1 1 01.0862 01.6957 00.3318 1 1 1
99 74 03 f29 1 0 0 0 +0 0 +0 2 NaN NaN 00.8593 00.0000 00.0000 1 NaN NaN
99 75 03 v48 0 1 2 1 -1 1 -1 1 2 1 00.9597 00.6560 00.4503 1 1 1
99 76 03 f37 0 1 1 3 +1 0 +1 1 1 2 01.7161 02.0177 00.8039 1 1 1
99 77 03 v31 0 1 1 1 +1 1 +1 1 1 2 00.7633 05.1208 00.5907 1 1 1
99 78 03 f21 1 0 0 0 +0 0 +0 2 NaN NaN 00.7555 00.0000 00.0000 1 NaN NaN
99 79 03 f44 0 1 1 1 +1 0 -1 1 1 2 00.9113 01.3047 00.7407 1 1 1
99 80 03 f41 0 1 1 4 +1 0 -1 1 1 2 01.0479 00.5880 00.4712 1 1 1
99 1 04 v41 0 1 2 1 -1 1 +1 1 2 1 01.0570 02.2172 00.3195 1 1 1
99 2 04 f48 0 1 2 1 +1 0 -1 1 2 2 00.7511 00.8277 00.4439 1 1 1
99 3 04 f41 0 1 1 4 +1 0 -1 1 1 2 00.5339 00.5009 00.5350 1 1 1
99 4 04 f36 0 1 1 1 +1 0 +1 1 2 2 00.8738 01.7561 00.4603 1 0 1
99 5 04 f23 0 1 2 1 -1 0 +1 2 NaN NaN 00.6574 00.0000 00.0000 0 NaN NaN
99 6 04 v18 0 1 1 1 -1 1 +1 1 2 1 00.6995 01.5910 00.6761 1 0 1
99 7 04 f31 0 1 1 1 -1 0 +1 1 2 1 00.7800 00.8682 00.5465 1 0 1
99 8 04 v47 0 1 1 4 -1 1 -1 1 2 1 00.9024 00.7162 00.3873 1 0 1
99 9 04 f30 0 1 1 1 +1 0 +1 2 NaN NaN 00.8988 00.0000 00.0000 0 NaN NaN
99 10 04 f01 0 1 2 4 -1 0 -1 1 1 2 00.9493 00.8930 00.3860 1 0 0
99 11 04 v13 0 1 1 3 -1 1 -1 1 2 1 00.9200 00.3796 00.5531 1 0 1
99 12 04 f24 0 1 2 1 -1 0 +1 1 2 1 00.8300 01.9819 00.3065 1 1 1
99 13 04 v40 1 0 0 0 +0 0 +0 2 NaN NaN 00.7102 00.0000 00.0000 1 NaN NaN
99 14 04 f42 0 1 1 1 +1 0 -1 1 1 1 00.8370 00.6164 00.7926 1 1 0
99 15 04 f12 0 1 2 4 +1 0 +1 2 NaN NaN 00.7798 00.0000 00.0000 0 NaN NaN
